inputs_addresses,outputs_addresses,outputs_value
1JzjBe3QKuRw4nARXdKPR5UMHugZn6BaV4,18spjsEdHWZY6Cyo5AHTdU4XCF4f7XEKPi,196000000.0
1DJVLpwJxTY2nqNawRNiwfvykhj3aujuQt,1dwUTC3agdGd2aRWBBccie22eKhYnbe4B,278000000.0
1BFq4oEUAY5rzjAiDJN6egVwy5KkitSw4m,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1KcxVQgCzedw8o7DkC7ADF7H4nGASchJFH,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
18RN54gopBCjaseWM9Z9jyUJA5PosYJcNw,1P8rkRpDGZB8NFWnGrYQ8TqEgfGNVb2nyp,364000000.0
1AgZGjt5Q93FprMcXpoAhoe6zJk2muaj77,1AxbiYNjrr5EY4SNNbUsopWFAuVMMMGLWu,108000000.0
13WFMKJoURJP8puVi68fA61cGVW43oXTA6,1EDEiqakLyH1yz7ZLBZqKpnJsZjzp9KFqF,551000000.0
128EeQx7sx1nuqUY7xpLftk2CxJmP5heoT,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1DudxB3JJUCwykGtki1LByU9DnYR8ygaaf,1JBNLUAx89kfg2RQhRXF3RJ6WioTVg3kBR,86000000.0
17HjPZXF9GbvEWEGmrNCpb5mUM4BftwUaq,1M31a3JFBLxxgnBcscrrVujqR1qugDZ16T,262000000.0
1PtzyDYJyEnNXZjiu5ZBSGhtJn9CZMzQu2,1LsBPJwY7LRmAn6bMHTCvi3J2wyLzHshAo,249000000.0
1PfPmajVSy3VatHstpwqv2CQJEsT9EpSTq,1FtLT56ragxXyuVTot45kZjbK1yycPxD2D,101000000.0
1PtmmM8Nii6MMUMs5zda5FLdgig6Qs7NLc,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
17ya678CUG9BxQDN9r85zPWGyLbuipKqer,199JyRNhhcTysgZQ9dqZnZydVfDfXEaTRG,305000000.0
19fKTgQSy1JAu7FnNyxMrdYAL4tyhfgfwQ,1MXpYGxD5G7HLaaWzCdAgbzxLbyRuDqw2T,10000000.0
15i61x5dEsmL36uYJk6fsqLkZhamGJ1Dqy,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1BEcfbf5fsJkqHgMj6Yn9PHzU8oKX65zCB,12bvmEEkEjozKAComVGsMR59459hM2tgET,35000000.0
1KyKDa4DaCbChmZFrKEtR5s1UjFAShevAe,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1JVBhXTBrD8tWXpq4rNKbvR4U8pLhNZ154,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1PRdmz9FwTuEo1k91Giepd49cEqPYSYVD6,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
14kAYyhayhBpjw7JaoE6BHqY6aWt6ktTdW,151Yc26mMyhX6BQ5Gbww3VKEoDNXfUDY3U,242000000.0
18tcbjL3zEfpSNfxCn3sb7ogtdAebyquqY,16XBtVb9JfmA3GoPHvy6k1xffu8tgHgA4L,163000000.0
1KfwTRnSUWmzaYRM91YYjP7TDbjrM47Dtd,1KfSavuBygridDgwzeury9EkozvaexfLdu,562000000.0
1Mz3da4wwpGKekoqiLk3TnUgGjFroWVxqY,131BnfhaDcWM2oTZfriiLNEzFo9UiTd9ET,463000000.0
18HHdsSDURU2qrVoWyqDxTGaUebM1pMrhC,1PcpPkrzUQJPcSwkdRFideWCgLQA1Mz919,62000000.0
18rKNCwoYshos77vLkuchr4avvr8VWLsfm,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1AULSMz8hM2xYc3ZFtA5KxrPHiBSd7B2ts,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
14GN5GFY1jbn5VQPFvemSqFJuiqwBFDqF6,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
18xiciBvGZknXBkkNari6M4artz6zycrEw,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
131BnfhaDcWM2oTZfriiLNEzFo9UiTd9ET,147i9fdMwGnVEt7ibNusCx3diY6oXYaBYd,462000000.0
13GudnZ2h2FEE17f6nYUeZYt6N7LSrNx1k,12Mj5WvrXkXEqEH1MoQdQUNE8dL2WoYvVz,240000000.0
1qq391766RZ3ASAD58D9YReomZKeB691A,19QvyuBpTvsKSRv4mhGSfBM5N9WBF62Qi,254000000.0
18pQKMr12eXvGdd3TWWBsZ1U6y9daPovcM,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
16XBtVb9JfmA3GoPHvy6k1xffu8tgHgA4L,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1LRxrHMcouE1wMxRoyvEDWCDcnCMsnXt1X,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1LCN4YRc6KmfcNeoJ13fZVeWxcx8eMVPRX,1GE6K13k6jbDGQgTLxbhMb6ZeAuR6G8KyC,435000000.0
19QvyuBpTvsKSRv4mhGSfBM5N9WBF62Qi,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1BUjjLDRDtx38oWpjBoWj6FQYVjSRPKSSx,1E3FnmMZmZ9fguKNHCWqe6uPEyEqrRva7w,231000000.0
1HCtmRWMEeMXezQpB5CLX6a9oTWozh3GGw,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1ES6XJe6wFuC72u5sEb8S7RVTVUS7CzFVN,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
193n4TfAow1HPH15pgBKe4HxNq6bM54z7x,1G46nVs4JfVDibKAkKnKtVv8xUV23kKqmL,590000000.0
12g5Q1uupeR81NzxZuAaQDs2rY9kfV7nWf,1FeQXWuUPaQmKMJ8B5CBBmfS3wVZMyHh6e,41000000.0
18j65fMFEzKgiuE2QwBjsRZqRbnqpoPBmU,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
19uVezTfMXSb8rdamS9yPXDRRuPBTLPXjM,19fKTgQSy1JAu7FnNyxMrdYAL4tyhfgfwQ,11000000.0
1DWK4sorQepfuCWbPSzveFP5sQt7NJS38K,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1CnM7vxcGYi3o4JwzTQka2tGMtXbHDyboF,1Ftvod9DkJnU88KoLQopEvnpJPQTBgZ85f,484000000.0
1CqXXmB7k6sXoRdc5MLGmGKEPH36fdq8bS,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
16dDozqTLL7jTazZ524Qaba7LxzU2ihZHP,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
13VfGhiwZCn4ZJYAnScUg3AahxekZzL39Q,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1MDYGstd8r9sACgQR3KivCzVcDzGCpKwrE,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1JWYL2KTHrfhAuXcqZ6KM1xm5gzTspMPzG,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
15vSM3kSFu7f9Pe4AW8LteitVhCBopCbap,1JAF7ZW9P2PDfpX5h3p8syXKs5us8TJUJb,51000000.0
1JGwPxpEBbNV1i987Lz2XL5UUSv9mzjvnL,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1LxcNEtGvqpjyQteyz3N86ZQEugybxGaRm,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1ExHPbfvbKZ3Zw9CfAs87Py1gsAvp9ZtxC,1KyKDa4DaCbChmZFrKEtR5s1UjFAShevAe,16000000.0
1FgMgtbgKSL9P18CuSVLRnUfs2vXgjKFnb,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
18nreNnHmozaxPoC1Q6GHHJbTjAFA4noWi,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
12Mj5WvrXkXEqEH1MoQdQUNE8dL2WoYvVz,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1CmShwaN9UY7gCZkQU8W5qPY6u9t43PYWC,15i61x5dEsmL36uYJk6fsqLkZhamGJ1Dqy,418000000.0
1FbywLcF8wtW9bdtjwx5oQThzQ4gbSHbnC,152s6hRcG4pxi4yB9k7XLXSHqa66MYxGTk,472000000.0
1JtjceKma3bbAw4WYJVJTGo1zo2VUBhZLL,1FgMgtbgKSL9P18CuSVLRnUfs2vXgjKFnb,327000000.0
1KfSavuBygridDgwzeury9EkozvaexfLdu,184AjTp9qLZzQYL71rfArqBsAX1Vqgm7BQ,561000000.0
1MEuzrShEofww3gixTVU8yAD2fLC9VBrk9,1DLzP4rkLwHXXsgPMxhzdiC5U9ATshXYiJ,67000000.0
1GFrCyAh79pK2tMaCAHAf2QQtKoo9QLZCX,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1M4QYMmfGDSYaX97HTrJwZktLtPVb74hJT,14kAYyhayhBpjw7JaoE6BHqY6aWt6ktTdW,243000000.0
1KEcbaR5T4VHfaARMjYeD3ke39UFQPSDCE,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1PyvMQYZdkkNze9tA4MXzh2rJ8itPoeUxy,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1PPA7LJnUaQBEQaVSrR2UrF2wutwYWx3ow,196PcuJwSQs7DxKU4NyDeM28k4ZXHct1SN,185000000.0
1M77wfTeTKVPjPq26i4gQKeG8AknkyMnse,1DndxqobbUD4HHFudcGCqfgRfSk7umUJCv,286000000.0
17qtz1eZt1BqjvJu61LHtvC6qbeeRZq4zi,1DWK4sorQepfuCWbPSzveFP5sQt7NJS38K,223000000.0
12u6iCqshT6BK5d4QYPFmTijRuf4xtu1HJ,1M4QYMmfGDSYaX97HTrJwZktLtPVb74hJT,244000000.0
1QJa7KJsTiAbMMazZf7D7j1Hj5DiSqbiMm,1MEuzrShEofww3gixTVU8yAD2fLC9VBrk9,68000000.0
1JCjtCyFanqUNwG8TvDw6Ztop8Grxo18n9,1HtSDfbG2meyyCAZ3wsnNYVa9YonmduhjW,540000000.0
13RHNG3VzF6HU1LaGYTdthT1dk8h6UXqcV,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
17h6cCrVhRW9VQyrrxE9X6crY7c4gKDn7U,1Ee4Jcu1BCj3pNjkcZitYLuP1Zz59syzir,309000000.0
14VxRZ8hg2xxXxvoPDyBoerT7YLroq5xQW,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
13eRuuTbJMgPnN8fMet4bs4w7gRCXvaaL6,1ES6XJe6wFuC72u5sEb8S7RVTVUS7CzFVN,55000000.0
13bWaZDEeFGXd8vkseFiC46zPDW7nFKnis,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
12Mbg7UQRdsPvQfQaMCHS28ok42qCgYNjG,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1GE6K13k6jbDGQgTLxbhMb6ZeAuR6G8KyC,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1GDVJmWZMH83ZsV2V64UXbvMa12Q7tu13A,1G2HCJgb4Jx9MoPkHwzHg54cRnsXss77gB,193000000.0
1dwUTC3agdGd2aRWBBccie22eKhYnbe4B,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
16cdH1r5cUaqAVhr62LLGuadu6znQYcnVw,1EDK11WtNsP6LcRegZUFhCgYnLb4yjqbVf,511000000.0
1K6MZz2kNhhx2vckKH9JhyZFaDZQLTCo9K,1qq391766RZ3ASAD58D9YReomZKeB691A,255000000.0
1BPANy4i2Jh9tSKK4xRrCxxNjJ9fmgP34C,1BcSSFHrfswrz5GLEhqo89keNZGqxrfeDi,168000000.0
19fEXoU11JvM6kUW7kWJSJS7U2fH68B5nz,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
18spjsEdHWZY6Cyo5AHTdU4XCF4f7XEKPi,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
12bvmEEkEjozKAComVGsMR59459hM2tgET,1MMNqo6mKrgZN2hjzBkztjrrvB6HeoQ5xK,34000000.0
1BP5K8LQLzETsAeUdejcmSe2GJU4zRVGmL,15hvXwGQSevUEvRzgqQbgtJWwfEdr48CAJ,314000000.0
1QJCptr3pMDCMfMDAoRu6QDhSykyYrLyEB,15T8YdburQGFTzR4FPX9PCCHQjFzZzLQFm,465000000.0
1Kt6RR9gDprChx5Mm79wLqYmo4ZZpoe3Cp,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
15T8YdburQGFTzR4FPX9PCCHQjFzZzLQFm,1Mz3da4wwpGKekoqiLk3TnUgGjFroWVxqY,464000000.0
1CNEQKCyLwoq1dtt3Vp4y9jTKZSHT9EzYm,1BFq4oEUAY5rzjAiDJN6egVwy5KkitSw4m,155000000.0
13FQ6CAHvkZCNExxmzPepKkUoEky5N7LQg,1BM9nGxcYtzQP22N1NrgpPKSWrW3ryKcaQ,38000000.0
18s3pxe6ZhUQwvxK1vJdS8nEecT93bdivL,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1CQvyZwPm4hq6SvH1vGV1x9dPwSLQ7B3yd,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
18tHkD9HkJDkW4L5ytSHE5S568Z3LobjKS,1BQjwpk7MCf5rxNnNDiLK8N9h1N2U2H5tk,599000000.0
1Gvp5xvhimMEJUAUDVKp2AETXMSv1Sq7r5,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
17pta88N6V9YJn5gdATvACHYdaLGLApLm9,12XyJm1omYrmK8BB6xPuzp8DzR2HFhcFJa,503000000.0
1E27zCWwj9SAJMPZKFYGGLRoMdiusCJV71,1K7ged2iRdsMB5DuBt3dHBik2bYeqVXUCa,26000000.0
1L1ftSckrBS3pfJ1xuFkzUaTqMZH3RVoF4,1CeENo2X2mao41LHhqnNwCEPFzASPu6X5c,217000000.0
1JxtKNZRFhdSFusfz6V7JobyLpqbJq5rS9,1ETiceh5DYsa4P2c9d6Chc2RJjbwmdHZxy,529000000.0
14B9ZjhCAvTpExbNtkFZm2qcaJTvydQdxt,1PtzyDYJyEnNXZjiu5ZBSGhtJn9CZMzQu2,250000000.0
1EFQSfQ1xhhQ5GATjQWQhD5w2AnZBicfTN,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
14Kbo5nw8yTP6GEKJPtAG38JGZbmgoUfbQ,1FbywLcF8wtW9bdtjwx5oQThzQ4gbSHbnC,473000000.0
1yFp2UUfcXYB7prQAqNW9t3MNSLqWg3dx,1JxtKNZRFhdSFusfz6V7JobyLpqbJq5rS9,530000000.0
1MzxmjVyKouqSSZjtqSYPvNLhUihvjTStG,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1FtLT56ragxXyuVTot45kZjbK1yycPxD2D,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
19jrVZfgAgoanWXNdf8QA7SRnpvtJqes9f,1kw73bRujbzGS6vbkd6G14fSBPuZhKLak,38000000.0
19f9b3w2NLrtVmzqPyYvs2dJt4bD3cQ4As,1CmShwaN9UY7gCZkQU8W5qPY6u9t43PYWC,419000000.0
1MvYQSya4YaXALS8bUTvUKgtgYG3nYujUH,1P5buWsKdHUeYBz1b9Fyr6fV18c2rGpvXs,544000000.0
1G46nVs4JfVDibKAkKnKtVv8xUV23kKqmL,17JnUHQ5NECq6Xso8paKH1Y5tETXV3wuSN,589000000.0
1MARxQTYWhameXb59jhKEkkjZv3P7JsrFV,1ENpfjaD6YDABoDZR2Xa3kEwW7Ezf1cVoP,520000000.0
152s6hRcG4pxi4yB9k7XLXSHqa66MYxGTk,1NfFWmVQAgF4TfjfJwYysQUUNBoCLNrYA,471000000.0
18wqmFTuRTFwvc7SofczG6CkfJd1hA1Lvz,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1HeRa8anR6aZx2v7CdrVXD2TcUnQkNMsV5,1K6MZz2kNhhx2vckKH9JhyZFaDZQLTCo9K,256000000.0
1BKxWR9U2aN8NgmhzswcxeMouQVhnvhoHG,1NAbLPMaSqaG6XYbEAEyXturpnpUJryeQM,6000000.0
1FUzJqo8U7rymzVfSB1u8RGkaynzTCB51B,128EeQx7sx1nuqUY7xpLftk2CxJmP5heoT,147000000.0
16g5GFmoJL3AwTQLvjJKu6zgdF3HzM4y6a,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1LgxhdqfZ5oayQKKSSq5nd6qC6PKEcCJS8,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1Dx3SaSti74hj6J1YwhFvZ2iMNAWsBXUJG,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1BQjwpk7MCf5rxNnNDiLK8N9h1N2U2H5tk,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
15Ap2D2VxcbxEv91p5vmSjh8SJVtMxReHP,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1LoLrZuBJJ1ysy2b7iXm3upd95AcmQbY2D,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1HgghfF1KvYU6e6fSzcXtJJoZXp9qRDzwj,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1CiYUZFX98cSZchcCgKJnRLNCSVZQE92fd,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1Fez4GpS3roy19f9uY3EXh5JXAN42Zq5Qd,1KcxVQgCzedw8o7DkC7ADF7H4nGASchJFH,324000000.0
1J2vG5T8cqDyvhPzPWEgxKeiuPGfRdADz1,1FLCWGtbZFwzvgwdWSNjTFGvqVCbSr3yrh,24000000.0
112YQngrn5ta9CGbraDnerB7syaXKLJTz7,1Gvp5xvhimMEJUAUDVKp2AETXMSv1Sq7r5,576000000.0
1itZBn8AznLQWDR9mw65LTTTPD7j3sGXg,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1DLzP4rkLwHXXsgPMxhzdiC5U9ATshXYiJ,1AqhGZKHhxDFvwuxmNriKHqvKvWLCSHUBy,66000000.0
1698BUTmAnyJF93wNqeE81sSmQVQECnuWc,15jRDijCuwbAWVBQyzSXFmmdSzmCfoyYui,527000000.0
15UFCqJbakJHp5BMx6xW5Nxjp3Dm2dfRbx,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1QEfyK5kssMjtWZRbWvK433kLD2rsGFPFs,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1NokbKnP74Vxc2CRRuHX3Te4Zorjuc3zEw,1EHM42QUBLSA9AdJGH6XmAMYSnh7rzTPuR,227000000.0
17NAqpMLCt9izxq88nwQGZSLCMk8tm4RAK,1JVBhXTBrD8tWXpq4rNKbvR4U8pLhNZ154,321000000.0
1HCtfwAp6ecfHm9j7y9xL3FMjkzyG7i1zf,1HQZASRPV8BfSgjcEHzkknYvXrS5qNdjxP,16000000.0
1VpiYrzY3yMtrL1Zycw2K1Vdutk5PSg2a,1M77wfTeTKVPjPq26i4gQKeG8AknkyMnse,287000000.0
1FvT4VPKDKuZUumFdeCA5EJwBRdExjyZUc,1BPANy4i2Jh9tSKK4xRrCxxNjJ9fmgP34C,169000000.0
1M31a3JFBLxxgnBcscrrVujqR1qugDZ16T,12t7Q6H5WhiPbCRxri9SyNvCnErDofkqLQ,261000000.0
1EDK11WtNsP6LcRegZUFhCgYnLb4yjqbVf,1itZBn8AznLQWDR9mw65LTTTPD7j3sGXg,510000000.0
1GN6wyaZcPg6YxKKUi5iMRv89nG4ZEWY5B,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
15DnsZVqAoeNTqD4FA5nDe4quaUKJpKhzL,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1J7BATvcryCVGiFUb8L1R1fjfbCAM7YbS4,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1K6Agyfc3NUpvDmGUCE5Pq6vF2PHNtAqxM,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
16Av9xiVJvLC7Uz59GDaPARxcWz5hSuat6,1FoAuWRUYvPLGVciHPb3Rtp1DHuPiNkG7C,216000000.0
15pUKr3hxUCryAWJaErvvFWD6rpD5eQgvN,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1GdXUuR5BNrYMi9ucjqnc9JsfdMs4xeYLs,1GPcrYCYQ3THx3b3vc4zfFQax1CM15TyLN,263000000.0
1NcYxezaepXjBw7cGPcDPTyU2YaG8FZjCF,14wHxbHAAF33MUUL9Mu5fG1VGzEDJjLc6r,255000000.0
1HE1rZiYU7zSzq6bo17t8u1ZFLqv8tnxbB,12a9S291fYKsC3oYmSusf1HWknfXDwYqLk,259000000.0
1MWSj1Qgfj8hp4wC9KVxVZBzEBw6ohD3ep,1PLQyQHTpQGt6CL8QfTdKPzpcqK9cJ7Lga,288000000.0
13DrrRHXeMxFxETKUU6BbF18rTdu7veqXY,1KcX4c1DDZWxebf2DnbRtfyRZPrp68TxaS,261000000.0
1Pnn7vmYZC6RVn1fTYytoZwumnATPURfqG,1EdqnNvJGg9FCGB8vJWj5cyEBg7eK1m86C,286000000.0
1H2PTZJEbHpdy5mi7yCU8VZ8rgpW8UcCzs,145XhBXY9VpceHq4o8avMZ4WhX1TGyR1MW,271000000.0
14WddwCoN13kGUcDLnfc8iayHBvsC6ZYSn,1DxFC3jPQwdf5vicekvacgARjbiKg23Bnk,297000000.0
1CzJj4ADL8zK5ULDayDjMcwEvE8jN95keg,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1NPM4u9UZd68bkrNF968YhZEmSPkxDjW35,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1HFQgtPEkXGUvotp279RL5cQCF2zVD19fW,1DqBLMraZ6BhX78Qk8XYkeYBFCHyj5qNmz,267000000.0
1KcX4c1DDZWxebf2DnbRtfyRZPrp68TxaS,1HE1rZiYU7zSzq6bo17t8u1ZFLqv8tnxbB,260000000.0
1DmvYdKEzeRJ1wFY2A4VUXmdTYK7xjf2SK,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1FwhK3SvtXVt23MdVrhGCUNYjPCvvAnUVr,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1EdqnNvJGg9FCGB8vJWj5cyEBg7eK1m86C,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1CeQbvVGBphMDK2beFJf7oJbRfPbhJFsxL,1LkZyAYgYJwEM1WhMCdNSeKntSDhvtrTKj,220000000.0
1LZsUB6mPa1DjVCa2Hz1fAbcfU1rqmbj1u,1K6Agyfc3NUpvDmGUCE5Pq6vF2PHNtAqxM,275000000.0
1LkZyAYgYJwEM1WhMCdNSeKntSDhvtrTKj,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
14rZeXVyA7Ssa3nUhTSZgoVN1GpoKXGmFK,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1BnkVNpSPk8ieTp8UMMB9Q2gx28NBTyN6j,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
145XhBXY9VpceHq4o8avMZ4WhX1TGyR1MW,1NPM4u9UZd68bkrNF968YhZEmSPkxDjW35,270000000.0
1DxFC3jPQwdf5vicekvacgARjbiKg23Bnk,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
13g4AUEU65LhLyd1WfQvQuVyDitoSPaU24,1BnkVNpSPk8ieTp8UMMB9Q2gx28NBTyN6j,283000000.0
1MB1gbgr76EwXKKqgvZWWeinKeaYWeHDx4,16Av9xiVJvLC7Uz59GDaPARxcWz5hSuat6,217000000.0
1CfDEFGgwXPCWepcWpwsdkjXoxjeevCUfc,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1PLQyQHTpQGt6CL8QfTdKPzpcqK9cJ7Lga,1Pnn7vmYZC6RVn1fTYytoZwumnATPURfqG,287000000.0
1GPcrYCYQ3THx3b3vc4zfFQax1CM15TyLN,13DrrRHXeMxFxETKUU6BbF18rTdu7veqXY,262000000.0
1FD8FReCXcDiDF3dnR2Pstr5yD4GyWX9DA,1GdXUuR5BNrYMi9ucjqnc9JsfdMs4xeYLs,264000000.0
1EC57ejJsq9wGHiGKDP7L7SYuocQWdUa9o,15pUKr3hxUCryAWJaErvvFWD6rpD5eQgvN,291000000.0
13TUvBajx5k7SfuLe7atZXZ9AG4EU5DD9y,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
14wHxbHAAF33MUUL9Mu5fG1VGzEDJjLc6r,1DmvYdKEzeRJ1wFY2A4VUXmdTYK7xjf2SK,254000000.0
1PSmsLDa16y4Fi2aMgjoU6w82E3fBMrV5d,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1DqBLMraZ6BhX78Qk8XYkeYBFCHyj5qNmz,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
164T8xw6sx9c8pdw26jiUB4Cah1KJVpnZR,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
12a9S291fYKsC3oYmSusf1HWknfXDwYqLk,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1Q13KbEwYYBD9hGZCp2x34JNd1E5QsEJP9,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
15j1C5fH4PQ48pKwmZyWwniMbWGLX6QUTN,1H2PTZJEbHpdy5mi7yCU8VZ8rgpW8UcCzs,272000000.0
174RXcXVMi4en5KNYU28VBsRr97qFFRQzZ,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
16LvKxfVhHurkVm8d12KTCgMKUEByV697h,1FJaNxabwDHbaCLQEhjdnQJgaF3Luxi5oJ,462000000.0
1PUWzftBLKv62xceBoukAeLPepKqTZPh9d,1Jf1SqzcQgcaprPNbjauvADwCTVKhn38YQ,506000000.0
1A7hgMPRtoUJrb8o5Z3g3C18tE2XurwJiu,1EiZKnw9HjyHrfktrLGMh1PWzxXRMEVknu,503000000.0
1JM3udL37chPaxgYR2945DVCmwMsXvyZ95,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1JnWpZX9PpETQrLRiCDDgp6LNjTSjNqoHK,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1FJaNxabwDHbaCLQEhjdnQJgaF3Luxi5oJ,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1DdNSMafaA5YixdPGc4dLkJRHBJiLyHpmf,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1261MjGcdH7nBrgyhzJtk3QxiBGwpRFUQ5,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1DREwjouKoeA4GSyxvQMGeU7o5tBQy8JWt,1AQoT5fKP9Ev5sjvZsA8wBV9Asdu4rEMrv,602000000.0
1CHpbiG6pQcfJjR2UBi5CF5rtWJjM4zZ9v,12KxLvqr4PcH8i9GkqK33myYL97FuRGkQp,614000000.0
16StPEM3zdE2wRDeT9UsLSroBPuitFe1sS,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
1EiZKnw9HjyHrfktrLGMh1PWzxXRMEVknu,16Ujjn4jVWd2rSuU6Bq57Q89L1xTD5bMJT,502000000.0
1Q15E8BanLhJdkNDH51T3UfKNtAJ5rzqxE,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,1000000.0
